split,tile,z,x,y,mae_rgb,psnr_rgb,global_ssim_luma,val_rs_path,generated_map_path,target_map_path
val,14_8006_5114,14,8006,5114,23.080175,18.517808,0.330911,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8006_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8006_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8006_5114.png
val,14_8006_5118,14,8006,5118,23.519476,18.408921,0.251777,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8006_5118.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8006_5118_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8006_5118.png
val,14_8007_5104,14,8007,5104,18.031515,20.679062,0.146856,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8007_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8007_5104_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8007_5104.png
val,14_8007_5120,14,8007,5120,18.305853,20.885083,0.172780,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8007_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8007_5120_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8007_5120.png
val,14_8008_5115,14,8008,5115,23.058035,18.407140,0.335997,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8008_5115.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8008_5115_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8008_5115.png
val,14_8008_5126,14,8008,5126,20.497269,21.482021,0.656350,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8008_5126.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8008_5126_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8008_5126.png
val,14_8010_5093,14,8010,5093,116.041565,6.707402,0.190267,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5093.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8010_5093_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5093.png
val,14_8010_5105,14,8010,5105,19.437866,19.518776,0.244126,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5105.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8010_5105_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5105.png
val,14_8010_5106,14,8010,5106,18.645563,20.718591,0.278339,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8010_5106_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5106.png
val,14_8010_5114,14,8010,5114,21.976053,20.403512,0.424018,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8010_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5114.png
val,14_8010_5115,14,8010,5115,21.775064,18.950741,0.435099,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5115.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8010_5115_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5115.png
val,14_8010_5120,14,8010,5120,26.513571,17.549818,0.190723,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8010_5120_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5120.png
val,14_8012_5108,14,8012,5108,59.693787,12.047258,0.247517,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8012_5108.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8012_5108_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8012_5108.png
val,14_8012_5113,14,8012,5113,20.306971,21.397773,0.556893,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8012_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8012_5113_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8012_5113.png
